Start Date,01/01/2018,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,SPTR500N Index,XNDX Index,RU20INTR Index,SX5T Index,TUKXG Index,NDUEEGF Index,NKYTR Index,IBOXIG Index,IBOXHY Index,QW5A Index,IBOXXMJA Index,JPEICORE Index,BCOMGCTR Index,BCOMTR Index
,S&P 500,Nasdaq 100,US Small Caps,Euro Stoxx 50,UK FTSE,MSCI EM,Japan ,US IG,US HY,EU IG,EU HY,EM Bond,Gold,Commodity
Dates,,,,,,,,,,,,,,
08/12/2022,7364.29,13818.04,9534.4305,8879.49,7671.49,491.536,47291.47,297.4628,301.6182,213.3535,194.9511,520.815,419.8587,241.7302
09/12/2022,7310.38,13729.98,9421.3743,8927.83,7676.07,496.181,47851.57,294.7431,301.9673,212.3078,194.7809,520.427,422.053,242.9404
12/12/2022,7414.79,13899.91,9536.5165,8880.72,7644.59,488.766,47750.93,294.878,302.4651,212.1861,194.7404,519.778,417.9152,245.2109
13/12/2022,7469.06,14051.92,9609.1442,9027.94,7703.03,489.636,47943.91,297.1971,304.8427,212.6676,195.1128,524.75,425.7063,250.0779
14/12/2022,7424.85,13942.68,9549.2847,9001.75,7695.89,493.956,48289.25,297.5463,304.8544,212.7442,195.4725,524.164,424.1713,249.211
15/12/2022,7240.18,13472.77,9309.4752,8685.71,7625.23,487.251,48110.01,297.6943,302.957,211.0439,195.3482,523.824,417.0152,247.5894
16/12/2022,7159.92,13352.24,9251.1166,8613.98,7528.66,485.771,47210.33,296.1771,301.369,209.9422,194.0589,521.309,419.9573,245.2675
19/12/2022,7095.75,13165.49,9121.2751,8630.34,7558.63,485.964,46713.86,293.6848,300.399,209.891,193.8303,518.188,419.5244,243.0309
20/12/2022,7103.3,13151.04,9170.8225,8610.5,7568.19,482.685,45565.45,290.4776,299.4956,208.9841,193.2337,515.345,426.0389,243.6389
21/12/2022,7209.62,13345.18,9322.8507,8768.25,7698.28,483.65,45256.21,291.4241,301.2177,208.9763,193.1738,517.249,426.09,246.3316
22/12/2022,7105.42,13012.93,9203.1043,8657.61,7674.86,489.29,45462.27,291.368,300.3364,208.6314,193.3989,518.367,419.115,242.3377
23/12/2022,7147.26,13047.73,9239.6194,8643.4,7678.7,484.601,44994.71,289.9178,300.1563,208.2137,193.5052,517.1,421.2429,245.139
26/12/2022,7147.26,13047.73,9239.6194,8643.4,7678.7,485.47,45287.33,290.0198,300.3129,208.2444,193.5712,517.1,421.2429,245.139
27/12/2022,7118.72,12854.21,9179.907,8679.35,7678.7,486.954,45359.36,287.6347,299.6453,207.4179,193.6855,515.099,425.8576,247.0004
28/12/2022,7033.19,12684.49,9035.9499,8624.85,7703.54,487.982,45175.22,286.9451,297.0011,207.4698,193.5956,515.003,424.2042,245.5165
29/12/2022,7156.65,13007.83,9272.9659,8718.26,7720.14,486.601,44825.86,288.2636,296.1986,207.8277,193.4647,514.549,426.6386,244.9626
30/12/2022,7138.77,12994.57,9247.1003,8590.43,7657.48,486.057,44827.29,287.1446,296.7112,207.2963,193.5256,513.708,426.7372,245.8892
02/01/2023,7138.77,12994.57,9247.1003,8736.05,7657.48,485.941,44827.29,287.2099,296.8118,208.0093,193.6178,513.708,426.7372,245.8892
03/01/2023,7110.39,12904.35,9192.1793,8795.42,7762.65,489.225,44827.29,288.6939,298.6307,208.4351,194.2617,515.998,431.5948,240.5821
04/01/2023,7164.24,12968.18,9307.3212,9003.11,7794.62,495.161,44178.55,290.5688,300.9017,209.4797,195.1854,517.897,434.6638,236.7927
05/01/2023,7081.61,12762.34,9206.109,8970.28,7844.9,500.146,44357.11,290.4931,300.7214,209.1656,195.2959,514.896,430.4151,234.1986
06/01/2023,7243.45,13117.76,9414.2921,9105.1,7912.76,502.52,44620.03,294.5415,304.6356,210.1458,195.5168,518.93,437.273,235.8627
09/01/2023,7238.85,13198.93,9430.7039,9220.19,7938.92,515.188,44620.03,296.1208,306.5001,210.1317,196.3819,522.032,439.329,238.4183
10/01/2023,7289.37,13314.58,9571.2072,9194.9,7907.63,515.47,44966.54,294.7277,306.1574,209.6284,196.4337,519.635,439.0859,237.16
11/01/2023,7383.14,13548.35,9683.5799,9290.75,7938.97,516.911,45431.12,297.6961,307.598,210.547,196.8009,522.681,439.7106,239.4069
12/01/2023,7408.98,13616.18,9852.6315,9351.78,8011.91,517.653,45437.68,300.8999,309.0766,211.2988,197.4447,526.988,444.4133,242.2151
13/01/2023,7438.78,13713.46,9910.4976,9406.44,8063.34,523.515,44870.26,299.8136,309.0547,211.7205,198.2232,528.494,449.811,243.6364
16/01/2023,7438.78,13713.46,9910.4976,9421.23,8079.78,524.103,44359.71,299.9158,309.2121,211.7959,198.5151,528.494,449.811,243.6364
17/01/2023,7423.68,13732.12,9896.0831,9460.5,8070.49,522.313,44903.18,299.7982,309.1293,212.7676,198.5891,528.656,447.3022,244.718
18/01/2023,7308.16,13557.57,9739.0793,9460.51,8049.6,523.675,46024,303.4025,310.2687,213.6049,199.1002,534.746,446.6859,243.8282
19/01/2023,7252.98,13421.39,9644.7186,9279.07,7965.38,522.591,45361.09,301.8075,307.9851,213.0303,198.8468,534.154,450.6436,244.4109
20/01/2023,7390.3,13805.6,9807.8233,9337.14,7989.34,526.828,45615.85,299.7174,307.4976,212.1985,198.6589,532.874,451.6996,245.0564
23/01/2023,7478.11,14106.82,9930.8912,9410.72,8003.82,528.066,46221.42,299.4184,308.3351,212.1019,198.6815,533.244,451.9884,246.0041
24/01/2023,7472.91,14076.05,9904.1368,9415.73,7975.73,528.333,46896.81,301.1598,308.1841,212.4496,198.7207,533.901,453.626,244.7141
25/01/2023,7471.6,14038.08,9928.9071,9404.59,7962.9,529.383,47061.42,301.3494,308.1491,212.7239,198.7944,533.579,455.3571,244.3633
26/01/2023,7554.23,14319.43,9995.9205,9463.23,7979.59,535.08,47006,301.3478,309.0024,212.4239,198.9487,534.231,452.4638,245.8143
27/01/2023,7573.17,14456.22,10040.0726,9472.38,7983.75,534.437,47040.03,300.8799,308.8183,212.2265,199.0952,533.986,452.266,244.1451
30/01/2023,7475.45,14155.5,9905.6095,9428.64,8004.02,530.805,47130.42,299.802,307.9254,211.592,198.9588,531.047,450.9518,242.461
31/01/2023,7585.01,14380.74,10148.3788,9439.57,7990.49,524.437,46947.81,301.4961,308.5159,211.749,198.9494,530.633,452.4282,244.6844
01/02/2023,7664.32,14691.33,10300.3798,9457.7,7979.6,530.182,46981.77,304.0294,310.1404,211.8176,199.2002,534.797,451.9048,239.7579
02/02/2023,7777.27,15214.71,10513.0468,9615.67,8040.31,531.592,47076.55,305.0189,314.0448,214.7295,200.6978,541.619,449.1716,239.5191
03/02/2023,7696.98,14941.88,10431.5987,9653.9,8124.24,528.124,47261.08,301.7302,311.9012,213.905,201.1714,536.878,436.6205,234.4262
06/02/2023,7650.08,14814.48,10285.933,9536.21,8057.32,515.799,47577.52,299.5895,309.3341,213.142,201.1062,531.146,437.4634,233.6495
07/02/2023,7748.65,15127.97,10364.6432,9544.97,8086.11,516.321,47563.47,298.5291,309.37,212.9784,201.0303,529.109,438.7531,236.8308
08/02/2023,7662.97,14851.62,10207.0935,9544.61,8107.14,518.926,47427.73,298.9944,308.719,212.3601,201.0161,528.588,440.1828,236.8162
09/02/2023,7596.11,14717.11,10064.7571,9637.55,8133.85,520.943,47389.75,296.8176,307.7485,212.809,201.2239,528.552,437.3989,236.4296
10/02/2023,7613.88,14629.39,10083.511,9526.11,8104.35,515.431,47538.58,294.7101,305.1477,212.0533,200.8019,522.944,436.5236,238.1528
13/02/2023,7701.86,14864.23,10201.7631,9624.64,8171.33,515.381,47119.97,295.2102,305.6606,211.8076,200.5566,523.143,434.13,237.9951
14/02/2023,7700.36,14971.04,10196.4531,9618.75,8177.76,515.889,47421.39,294.5748,304.9614,211.2585,200.4604,523.564,434.6294,238.4578
15/02/2023,7723.08,15091.52,10307.3462,9712.42,8222.98,511.092,47248.03,293.6041,304.3495,210.8904,200.338,521.366,430.003,235.5118
16/02/2023,7617.07,14799.79,10209.7433,9751.46,8250.77,514.292,47582.32,291.567,303.0165,210.7389,200.4378,520.61,431.5739,235.6354
17/02/2023,7596.99,14699.76,10232.0993,9701.74,8242.36,508.339,47267.39,292.0271,302.2927,210.8463,200.0938,518.572,431.2575,233.6694
20/02/2023,7596.99,14699.76,10232.0993,9693.53,8252.6,511.281,47299.71,292.1306,302.4507,210.8512,200.0899,518.572,431.2575,233.6694
21/02/2023,7444.76,14345.43,9926.5447,9646.36,8214.96,506.186,47198.62,288.4145,299.3381,209.9938,199.551,514.138,429.6884,234.9137
22/02/2023,7433.15,14352.81,9960.6724,9629.29,8166.44,499.525,46565.06,289.5549,301.0265,210.0243,198.9053,514.974,429.5119,232.9444
23/02/2023,7473.19,14489.95,10031.8122,9663.98,8163.27,502.447,46565.06,290.8823,303.3615,210.368,199.2948,519.137,426.1399,232.6426
24/02/2023,7394.67,14240.61,9939.8962,9483.92,8133.27,494.395,47164.91,288.5759,302.0954,209.6822,199.2745,517.921,423.9334,231.7241
27/02/2023,7418.04,14345.74,9971.4172,9640.94,8191.55,492.061,47141.63,289.1617,303.8254,209.3523,199.27,518.816,425.9209,232.74
28/02/2023,7396.04,14327.21,9976.9637,9619.08,8130.81,490.431,47178.76,289.0886,303.4903,208.6635,198.9307,517.692,428.7315,233.1867
01/03/2023,7361.41,14205.01,9984.7955,9567.72,8170.71,500.706,47300.76,287.4114,302.8926,207.9193,198.8638,515.537,430.8192,235.7066
02/03/2023,7418.02,14334.01,10008.391,9624.11,8219.58,498.619,47270.4,286.9045,302.4859,207.7609,198.4627,512.362,429.7325,234.959
03/03/2023,7538.24,14626.69,10143.6271,9747.12,8222.76,502.705,48007.16,290.3353,304.705,207.6883,198.644,516.39,433.0817,238.0065
06/03/2023,7543.62,14640.58,9994.8204,9790.21,8204.84,505.615,48540.58,290.2246,306.045,207.7912,199.4116,519.053,433.2542,235.9373
07/03/2023,7428.15,14461.82,9884.3278,9711.18,8194.17,502.889,48663.28,289.8072,304.8929,207.9851,199.7559,517.819,425.2289,232.5571
08/03/2023,7439.11,14536.99,9888.7007,9732.71,8204.97,497.694,48895.4,288.9788,302.9804,208.2649,199.6569,516.037,424.9684,230.9914
09/03/2023,7302.63,14277.2,9612.5703,9727.43,8162.15,492.823,49203.03,289.2812,302.3215,208.311,199.4875,515.158,428.7406,229.1545
10/03/2023,7197.3,14080.1,9329.4179,9598.99,8025.8,486.182,48379.32,292.944,301.164,209.7035,198.7953,518.013,436.3604,229.9658
13/03/2023,7186.55,14190.79,9181.0222,9297.18,7818.94,489.42,47844.7,292.8861,300.1913,210.9292,198.004,519.999,447.9181,231.3293
14/03/2023,7306.17,14522.14,9355.8062,9485.38,7910.58,481.239,46794.53,291.5952,301.5263,208.8199,197.7849,517.784,446.6799,229.3293
15/03/2023,7255.34,14583.49,9193.6395,9157.33,7607.44,482.223,46807.32,293.3724,299.1823,210.9956,197.2737,516.615,451.5364,224.834
16/03/2023,7383.52,14976.39,9328.0324,9345.39,7685.76,479.635,46431.08,292.92,301.1643,209.7557,197.0243,516.399,449.6494,226.204
17/03/2023,7302.28,14903.16,9089.5718,9227.37,7608.35,484.841,46987.5,295.789,300.5276,210.6983,196.9656,517.168,461.4157,225.8677
20/03/2023,7367.44,14954.03,9190.2773,9352.23,7679.35,480.512,46320.31,294.7453,300.0674,210.1744,195.7441,514.832,463.802,225.9034
21/03/2023,7463.48,15169.2,9362.8462,9493.39,7816.65,485.377,46320.31,295.0765,302.1305,210.2171,197.3642,516.672,454.2605,226.2349
22/03/2023,7341,14961.7,9097.7035,9529.51,7848.41,490.058,47215.82,298.3432,303.1926,210.081,197.7861,518.078,456.2451,225.9653
23/03/2023,7363.35,15154.67,9060.728,9555.5,7785.97,498.363,47135.61,298.3856,302.7537,211.3867,197.917,521.195,467.139,225.9503
24/03/2023,7404.9,15199.69,9138.1372,9387.61,7688.22,495.639,47076.54,298.5056,301.4518,211.7012,197.5785,521.128,464.5085,227.0217
27/03/2023,7417.09,15087.8,9237.0038,9464.86,7757.08,491.574,47234.21,296.2405,301.6986,210.8721,197.8065,520.136,457.6825,228.7081
28/03/2023,7405.55,15013.39,9231.6793,9473.02,7770.03,495.006,47305.34,295.6424,301.1921,210.2305,198.0427,518.639,462.1299,230.0899
29/03/2023,7510.99,15293.72,9331.7621,9616.35,7853.11,499.938,47931.69,296.2373,303.0247,210.2668,198.4324,519.743,460.8204,229.6727
30/03/2023,7554.62,15434.11,9319.9599,9739.41,7917.87,502.984,48201.91,297.4278,304.6332,210.2057,199.147,521.598,463.9458,230.2165
31/03/2023,7663.89,15693.91,9500.2668,9806.74,7929.62,505.285,48651.96,299.9746,307.5317,210.8575,199.2948,523.538,461.3356,232.7065
03/04/2023,7692.24,15654.62,9499.8225,9802.48,7972.5,504.794,48906.43,301.3337,308.231,211.701,199.5618,527.039,464.8147,235.0608
04/04/2023,7648.14,15600.52,9328.0716,9812.19,7932.51,504.16,49078.66,302.4681,307.6605,211.9275,199.7801,527.72,473.66,235.0552
05/04/2023,7629.75,15442.68,9236.4097,9773.62,7962.05,504.311,48255.99,302.8982,306.839,212.7161,199.5581,527.126,473.1191,235.3459
06/04/2023,7658.17,15556.7,9248.9459,9806.59,8048.41,502.577,47665,303.2986,306.8792,212.6879,199.5094,526.902,471.044,234.5064
07/04/2023,7658.17,15556.7,9248.9459,9806.59,8048.41,503.924,47744.25,303.3264,306.9255,212.6992,199.533,525.743,471.044,234.5064
10/04/2023,7665.93,15543.17,9343.97,9806.59,8048.41,504.76,47944.38,300.8321,306.9253,212.733,199.6037,525.085,466.0423,234.6555
11/04/2023,7665.61,15439.47,9418.7658,9860.84,8094.32,508.639,48447.03,301.3214,307.9809,211.5653,199.6636,525.247,469.6424,236.6494
12/04/2023,7634.03,15301.55,9351.0722,9862.51,8135,507.313,48723.47,301.7411,308.7512,211.0999,199.8103,525.936,471.0802,237.7442
13/04/2023,7736.11,15612.43,9473.0448,9928.99,8160.69,509.096,48852.33,301.1036,309.9052,211.2679,199.9945,525.961,478.2182,237.997
14/04/2023,7720.12,15576.85,9391.4672,9993.2,8190.37,510.907,49437.94,299.944,309.3796,210.967,200.1084,525.97,469.0941,238.2548
17/04/2023,7745.75,15586.62,9505.8057,9940.53,8198.27,512.6,49474.91,298.493,308.6399,210.7819,200.2039,523.256,467.2422,238.8274
18/04/2023,7752.37,15591.48,9467.405,10000.47,8229.41,510.958,49724.85,299.4746,309.1925,211.1917,200.3627,523.077,470.2652,240.4493
19/04/2023,7751.71,15587.81,9488.1012,9999.6,8218.31,505.815,49634.51,298.6276,308.3414,210.7526,200.2383,520.532,467.4448,237.3389
20/04/2023,7706.15,15465.46,9436.9944,9979.79,8226.66,505.529,49722.67,299.4345,307.756,211.1385,200.0024,520.85,470.2591,235.2911
21/04/2023,7713.21,15483.07,9446.8222,10033.8,8238.65,500.928,49560.96,298.8986,308.2984,210.8769,199.9182,520.563,463.6648,233.5242
24/04/2023,7719.79,15446.14,9433.0923,10031.66,8236.64,499.212,49611.54,300.4443,308.8954,210.8982,199.8454,521.022,466.0287,234.555
25/04/2023,7597.95,15154.78,9207.1244,9989.26,8214.71,493.199,49657.61,302.654,308.7984,211.7931,199.8112,524.184,467.19,231.5306
26/04/2023,7568.79,15251.93,9125.1731,9927.85,8174.64,494.388,49304.72,300.9773,308.2106,211.6626,199.4856,523.981,465.275,228.9936
27/04/2023,7717.02,15672.98,9235.6944,9955.78,8159.68,496.609,49376.22,299.853,308.9959,211.0946,199.5874,523.065,466.0402,228.7664
28/04/2023,7781.29,15775.36,9329.4672,9967.69,8200.3,499.559,50068.1,302.0738,309.9235,212.2799,199.9379,525.972,466.1295,230.9578
01/05/2023,7778.29,15758.26,9330.7801,9967.69,8200.3,499.413,50530.91,297.3804,309.2746,212.3056,200.0249,524.425,464.7187,229.6255
02/05/2023,7688.22,15617.95,9135.1449,9827.39,8098.68,498.027,50591.24,300.5747,308.2887,212.8647,200.3046,524.336,472.0399,226.6963
03/05/2023,7634.48,15518.57,9173.3582,9863.97,8114.66,495.865,50591.24,301.9527,309.0224,212.7793,200.3081,526.301,475.3037,224.9859
04/05/2023,7579.95,15463,9065.9853,9820.59,8035.73,499.343,50591.24,299.8668,306.9922,213.3342,200.2237,526.489,479.7351,225.2652
05/05/2023,7720.29,15793.85,9283.9108,9958.29,8114.75,502.121,50591.24,299.4504,308.4742,212.67,200.305,525.449,472.5927,228.1858
08/05/2023,7723.87,15832.58,9255.6755,9989.18,8114.75,506.187,50230.22,297.2434,308.1913,212.416,200.4089,524.09,474.7619,229.9316
09/05/2023,7688.88,15725.26,9231.0272,9937.85,8099.85,502.514,50738.49,296.6779,307.5128,212.2378,200.4308,523.977,477.0771,229.6308
10/05/2023,7723.51,15900.59,9283.4044,9900.32,8076.09,501.206,50529.17,299.2348,308.6392,212.6104,200.4731,525.165,475.785,227.8561
11/05/2023,7711.55,15952.23,9205.9412,9911.48,8077.22,500.282,50537.05,300.3161,308.3677,213.1323,200.6591,527.468,472.0056,224.3088
12/05/2023,7700.56,15896.74,9187.2623,9941.91,8102.33,497.817,50990.91,298.7943,307.8868,212.8186,200.7524,526.449,471.8883,224.4831
15/05/2023,7724.07,15984.12,9297.6386,9942.25,8126.45,500.151,51403.93,297.3418,307.9737,212.4609,200.8179,522.847,472.7861,227.1104
16/05/2023,7675.09,15999.18,9164.4343,9940.19,8098.63,501.143,51779.83,296.0004,306.8194,211.9082,200.8985,522.212,465.9305,224.5717
17/05/2023,7767.41,16199.74,9367.6564,9959.58,8069.54,499.41,52214.64,295.5173,306.9179,211.5451,200.8497,521.15,464.0282,225.1755
18/05/2023,7841.76,16492.9,9423.4353,10063.42,8102.88,500.67,53048.07,294.1854,306.3024,210.8256,201.034,519.97,458.2116,224.1906
19/05/2023,7830.55,16456.04,9364.9646,10127.59,8118.13,500.367,53454.81,293.7789,306.6213,211.0989,201.2659,519.681,463.3721,224.4625
22/05/2023,7832.4,16511.18,9479.544,10123.32,8132.91,503.5,53937.98,293.8363,307.3144,211.0108,201.5113,519.258,462.5032,224.1141
23/05/2023,7744.6,16299.93,9439.3371,10023.51,8124.49,501.13,53714.07,294.363,306.7252,210.9611,201.4389,519.011,461.899,223.3029
24/05/2023,7688.03,16219.12,9330.174,9841.99,7982.32,497.221,53236.82,293.2804,304.8962,210.9654,201.0946,518.64,459.7185,223.5198
25/05/2023,7755.53,16617.56,9265.5849,9855.58,7926.87,493.731,53442.34,292.5079,304.9635,210.6891,200.9221,518.29,454.9642,220.7006
26/05/2023,7857.12,17046.83,9363.2686,10012.25,7985.85,498.289,53642.78,293.2557,305.2383,210.3015,200.9079,517.644,455.2165,222.4788
29/05/2023,7857.12,17046.83,9363.2686,9971.86,7985.85,497.763,54193.2,293.363,305.4009,211.0532,200.9974,517.644,455.2165,222.4788
30/05/2023,7857.62,17114.62,9334.135,9917.27,7875.78,497.179,54357.37,295.8944,306.5433,211.9665,201.2682,521.666,458.7303,218.717
31/05/2023,7810.75,16995.56,9243.287,9747.34,7796.27,491.168,53593.44,296.7155,306.1142,212.6885,201.3908,521.853,459.9584,217.9403
01/06/2023,7888.73,17221.12,9341.1233,9838.78,7849.77,492.869,54044.79,297.7633,307.4725,212.8428,201.4184,522.318,463.1361,220.7035
02/06/2023,8003.71,17347,9674.0155,9991.09,7972.39,504.535,54697.55,296.5183,309.3918,212.4425,201.7897,524.612,457.1936,222.136
05/06/2023,7987.78,17359.48,9546.3481,9921.12,7964.75,505.79,55900.34,296.601,309.2668,211.8828,202.1341,525.071,458.4879,222.7733
06/06/2023,8006.72,17361.44,9803.9256,9925.68,7994.21,506.75,56402.39,296.755,309.4021,212.0471,202.3652,526.288,460.2269,223.6171
07/06/2023,7976.36,17057.68,9978.9384,9918.04,7990.27,510.349,55373.41,294.5718,309.1639,211.663,202.6342,526.083,454.9288,224.2099
08/06/2023,8026.36,17274.47,9939.2876,9931.37,7971.83,509.787,54900.65,296.1947,309.7842,211.8707,202.7353,526.029,459.6876,225.821
09/06/2023,8035.73,17326.72,9860.1129,9913.15,7932.62,514.091,55983.18,295.4378,310.179,212.2659,202.9092,526.833,459.4295,224.8997
12/06/2023,8110.65,17631.96,9899.8419,9974.85,7941.36,514.611,56276.12,295.9612,309.9713,212.5213,203.267,527.888,457.888,222.7154
13/06/2023,8167.1,17771.56,10022.8138,10046.62,7966.62,520.087,57290.54,294.6924,310.8101,212.2094,203.4501,528.476,455.3735,225.3628
14/06/2023,8175.13,17898.13,9908.4594,10112.32,7974.98,521.088,58129.93,295.5769,310.4413,211.932,203.596,529.267,457.8339,225.7784
15/06/2023,8275.71,18112.57,9990.297,10087.2,8002.37,525.722,58102.64,297.7664,311.3299,211.2387,203.354,530.208,458.3184,230.777
16/06/2023,8245.43,17991.43,9917.6646,10155.85,8017.54,529.061,58485.4,297.517,311.5399,211.5526,203.5464,530.464,458.5006,234.4529
19/06/2023,8245.43,17991.43,9917.6646,10080.88,7960.64,525.712,57902.98,297.6255,311.7037,211.2579,203.6257,530.464,458.5006,234.4529
20/06/2023,8206.42,17975.01,9871.3277,10036.43,7940.52,520.814,57935.53,298.5969,310.9191,212.1095,203.4359,530.325,453.2987,231.2041
21/06/2023,8163.75,17735.55,9852.0674,9993.76,7929.9,516.328,58266.1,298.7711,309.8094,211.8763,203.0531,531.228,452.7121,233.7883
22/06/2023,8194.55,17944.15,9773.7785,9951.49,7873.16,514.737,57730.38,296.8221,309.1069,211.1821,202.5389,531.355,447.8423,230.3602
23/06/2023,8131.84,17764.22,9633.8235,9875.53,7831.01,510.036,56892.06,297.8009,308.2978,212.2914,202.5724,532.37,449.2801,228.4501
26/06/2023,8095.47,17522.7,9642.5253,9896.23,7822.32,508.815,56751.78,298.323,308.5355,212.5664,202.437,533.562,450.4514,228.8429
27/06/2023,8188.2,17829.14,9783.6953,9953.33,7830.58,511.94,56472.96,297.9033,309.5789,212.0564,202.2648,533.42,448.1872,226.0771
28/06/2023,8185.31,17851.41,9830.245,10044.61,7871.54,510.477,57612.4,299.113,310.4631,212.3296,202.3045,533.673,447.8794,224.1119
29/06/2023,8222.61,17823,9956.4474,10067.61,7842.45,508.262,57744.08,296.5989,310.0194,211.7209,202.3029,531.739,446.9424,223.9679
30/06/2023,8323.7,18108.43,9994.7819,10170.26,7905.25,509.817,57670.18,298.7212,311.2909,211.7771,202.4197,533.262,449.687,226.7436
03/07/2023,8333.74,18145.06,10037.9847,10168.07,7900.77,517.932,58650.71,298.0045,311.6273,211.6546,202.6948,534.179,449.9058,226.3374
04/07/2023,8333.74,18145.06,10037.9847,10151.52,7892.85,519.73,58075.89,298.0409,311.6822,211.802,202.8101,534.179,449.9058,226.3374
05/07/2023,8318.06,18141.11,9912.1689,10059.41,7811.38,516.378,57930.24,296.3439,310.8383,211.9094,202.756,533.688,449.4778,228.1342
06/07/2023,8252.6,18004.75,9750.3509,9764.32,7642.52,508.623,56947.3,293.3463,308.3784,210.6548,202.2761,528.328,446.8146,226.7417
07/07/2023,8229.89,17942.41,9869.208,9800.47,7617.79,506.582,56279.01,293.1514,309.1262,210.721,201.9883,526.165,450.869,227.9446
10/07/2023,8249.72,17952.89,10031.2585,9846.52,7635.47,507.288,55933.76,294.05,309.9181,210.7004,201.9209,526.689,450.7169,228.5856
11/07/2023,8305.43,18040.5,10127.2243,9916.03,7644.64,514.086,55957.81,295.2626,310.9669,210.7621,201.9874,529.897,452.2012,230.7364
12/07/2023,8367.13,18265.03,10233.506,10086.99,7784.87,519.648,55506.65,298.3442,313.9899,211.8386,202.5203,534.803,457.9647,231.4123
13/07/2023,8438.62,18580.93,10326.9335,10159.4,7815.65,527.481,56332.72,300.5606,315.4688,212.7905,203.2074,539.465,458.5165,233.9729
14/07/2023,8430.17,18573.32,10222.4125,10178.71,7809.73,531.641,56283.94,298.8974,314.6573,212.7614,203.4006,540.103,458.7033,234.1889
17/07/2023,8462.67,18749.54,10329.2838,10078.5,7780.15,531.32,56283.94,298.6347,314.1086,212.8438,203.1066,540.328,457.0962,232.0408
18/07/2023,8522.89,18902.36,10460.5798,10108.43,7829.81,528.422,56462.27,299.4885,314.8249,213.9063,203.2041,541.748,462.7765,235.0285
19/07/2023,8543.09,18884.46,10507.4701,10091.19,7971.11,527.148,57161.04,301.1375,315.287,213.7518,203.4698,542.289,462.8444,236.4306
20/07/2023,8485.95,18454.6,10414.0764,10117.69,8031.88,526.415,56456.41,298.7157,313.9963,213.1568,203.5709,540.122,460.6665,237.6355
21/07/2023,8488.7,18406.38,10377.7465,10158.58,8050.45,524.659,56132.74,299.1352,314.5679,213.384,203.514,540.57,459.7027,238.0204
24/07/2023,8523.05,18433.04,10406.6054,10143.25,8066.06,524.097,56822.04,298.9522,314.9376,213.8696,203.6645,540.761,458.9194,241.3862
25/07/2023,8547.15,18568.35,10408.917,10162.4,8079.94,533.841,56790.02,299.0455,314.5833,213.7183,203.7181,540.002,459.3999,242.7403
26/07/2023,8545.9,18494.49,10484.3226,10057.91,8064.28,533.705,56765.4,299.912,314.71,213.2945,203.7415,540.813,461.0044,241.187
27/07/2023,8491.41,18453.52,10349.613,10292.32,8083.99,535.407,57152.58,297.2645,314.3743,213.5783,204.0877,541.039,455.4977,239.8672
28/07/2023,8575.86,18796.5,10491.2718,10336.42,8085.57,539.607,56927.7,298.6262,314.9524,213.7394,204.2444,541.836,458.9377,240.5769
31/07/2023,8588.63,18803.74,10605.9982,10347.55,8090.98,541.554,57645.38,299.4272,315.6189,213.9521,204.3608,543.546,461.2748,240.9295
01/08/2023,8565.89,18757.43,10558.337,10201.56,8056.15,539.645,58174.28,296.6081,314.1929,213.6096,204.7,540.446,454.3636,239.4478
02/08/2023,8447.4,18343.01,10414.0402,10037.13,7946.19,527.767,56838.13,294.742,312.6797,213.8096,204.5586,536.467,453.5582,235.7838
03/08/2023,8426.16,18322.49,10385.9031,9963.36,7923.73,525.613,55885.12,291.9925,312.1324,213.494,204.2545,533.074,452.2013,237.0084
04/08/2023,8381.94,18229.45,10366.216,10028.82,7960.78,526.843,55943.28,295.237,313.6757,213.4934,204.2219,536.086,453.9448,237.911
07/08/2023,8457.73,18388.55,10374.2512,10042.93,7950.38,526.008,56050.74,294.3358,314.1818,213.5472,204.3832,535.741,452.7446,237.6233
08/08/2023,8422.09,18227.67,10313.651,9930.29,7921.89,519.514,56264.02,295.4696,314.1378,214.4479,204.3951,537.453,450.4904,237.5535
09/08/2023,8363.32,18024.55,10225.9835,9996.23,7984.91,522.064,55963.91,296.0057,314.8932,214.1901,204.5385,538.151,448.4194,239.4509
10/08/2023,8366.17,18059.31,10184.1241,10150.69,8052.18,522.1,56432.1,293.7199,315.2695,213.9123,204.6322,538.477,448.095,237.9871
11/08/2023,8358.05,17941.84,10198.335,10006.8,7952.36,516.647,56432.1,292.5592,314.6296,213.1968,204.7113,537.156,447.6324,237.3799
14/08/2023,8406.47,18154.79,10176.0758,10027.41,7934.39,510.883,55713.15,292.366,314.2404,213.0052,204.7639,533.692,447.2333,236.3871
15/08/2023,8310.27,17954.28,10045.589,9930.94,7810.19,508.572,56024.18,291.3348,313.6728,212.5553,204.6451,529.366,445.275,233.5127
16/08/2023,8248.41,17765.88,9918.6711,9920.98,7775.57,505.465,55203.82,289.8815,313.4044,212.7811,204.5777,528.538,443.7533,232.7167
17/08/2023,8185.91,17575.75,9805.9125,9790.27,7733.73,504.514,54959.11,289.194,311.6118,212.3741,204.2701,526.695,440.8043,233.491
18/08/2023,8185.07,17551.55,9855.9212,9755.83,7683.18,499.658,54654.58,289.6856,311.2808,212.889,204.1057,526.585,441.1688,234.6069
